tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,"preciptype_freezingrain,snow,ice",preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,ice","preciptype_rain,freezingrain,snow","preciptype_rain,freezingrain,snow,ice","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow,preciptype_unknown
26.2,30.1,38.1,26.2,32.7,21.3,60.3,0.0,0,0.0,0.0,0.0,82.4,25.3,235.7,1009.0,5.8,15.9,272.4,23.6,9,30.0,2024-07-16T05:39:02,2024-07-16T20:25:01,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.2,20.1,22.1,17.2,20.1,16.1,77.9,3.952,100,16.67,0.0,0.0,46.4,21.3,181.1,1020.0,90.2,15.5,134.9,11.6,6,10.0,2022-06-16T05:24:24,2022-06-16T20:29:21,0.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,23.2,26.6,20.5,23.2,11.3,48.1,0.46,100,8.33,0.0,0.0,85.3,16.0,64.7,1022.7,17.3,16.0,271.0,23.4,10,10.0,2023-08-02T05:53:29,2023-08-02T20:10:37,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.7,21.8,23.4,19.7,21.8,20.0,89.5,20.025,100,70.83,0.0,0.0,40.7,15.9,68.1,1015.9,96.4,9.1,24.3,2.0,1,10.0,2022-09-06T06:27:54,2022-09-06T19:20:09,0.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.8,22.5,25.5,19.8,22.5,15.0,63.8,0.0,0,0.0,0.0,0.0,47.9,18.7,300.9,1011.7,34.9,16.0,177.6,15.2,7,30.0,2022-09-20T06:41:34,2022-09-20T18:56:38,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.1,8.5,8.8,4.3,7.0,7.1,90.7,0.46,100,12.5,0.0,0.0,14.8,15.2,55.3,1013.4,100.0,9.6,26.9,2.3,1,10.0,2023-01-05T07:20:21,2023-01-05T16:42:43,0.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,7.1,11.7,-1.0,4.7,-5.5,41.3,0.0,0,0.0,0.0,0.0,48.6,24.5,295.8,1016.1,50.8,16.0,269.4,23.3,9,10.0,2022-04-02T06:37:50,2022-04-02T19:21:59,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.3,20.1,26.2,16.3,20.1,17.6,86.5,11.954,100,20.83,0.0,0.0,28.8,14.8,353.7,1007.5,82.0,10.9,205.8,17.7,8,30.0,2022-06-02T05:26:44,2022-06-02T20:21:49,0.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.4,21.0,25.5,17.4,21.0,10.9,54.7,1.277,100,16.67,0.0,0.0,22.3,11.8,52.0,1019.5,47.8,14.4,171.1,14.9,7,10.0,2022-06-21T05:25:06,2022-06-21T20:30:43,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,5.1,7.9,0.1,3.2,-3.6,54.1,0.019,100,4.17,0.0,0.0,31.4,23.7,352.4,1018.2,25.0,16.0,69.9,6.0,3,10.0,2023-02-12T06:54:04,2023-02-12T17:27:04,0.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.8,28.8,36.1,24.8,30.1,19.6,58.3,0.0,0,0.0,0.0,0.2,44.6,18.4,209.6,1016.8,20.8,16.0,292.4,25.1,10,60.0,2022-08-04T05:55:37,2022-08-04T20:08:04,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,6.8,6.4,3.1,4.6,1.2,69.1,0.08,100,4.17,0.0,0.0,46.4,26.6,280.7,1005.2,88.2,15.7,60.0,5.1,4,10.0,2023-01-20T07:15:38,2023-01-20T16:58:52,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.3,26.7,34.6,21.3,27.5,18.4,61.7,0.0,0,0.0,0.0,0.0,38.8,12.9,238.8,1025.5,1.2,15.9,320.1,27.7,10,10.0,2024-06-20T05:25:01,2024-06-20T20:30:39,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.2,0.9,2.3,-7.4,-2.4,-7.7,53.5,0.0,0,0.0,0.0,0.0,53.6,18.3,269.3,1025.0,0.6,16.0,107.7,9.4,5,10.0,2024-01-05T07:20:22,2024-01-05T16:42:30,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.9,22.2,26.1,18.9,22.2,10.9,50.4,0.0,0,0.0,0.0,0.0,55.4,16.1,97.5,1011.6,1.3,15.9,296.7,25.7,10,10.0,2024-05-25T05:30:38,2024-05-25T20:16:02,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.2,15.4,21.2,11.2,15.4,6.1,54.3,0.0,0,0.0,0.0,0.0,72.4,22.4,288.0,1007.5,51.7,16.0,134.5,11.7,7,10.0,2024-03-15T07:06:43,2024-03-15T19:03:29,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.2,16.0,22.9,12.2,16.0,13.3,84.6,0.05,100,8.33,0.0,0.0,47.9,11.0,351.5,1015.6,75.8,9.2,162.5,14.1,7,10.0,2024-05-06T05:47:55,2024-05-06T19:58:02,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,10.5,13.3,6.6,10.1,4.1,65.2,1.467,100,29.17,0.0,0.0,50.0,27.3,262.2,1004.1,81.0,15.8,169.0,14.6,7,10.0,2022-04-09T06:26:33,2022-04-09T19:29:18,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.8,24.6,30.0,21.8,24.7,18.5,72.3,0.354,100,8.33,0.0,0.0,40.7,11.0,272.6,1007.0,59.2,15.4,0.0,0.0,0,10.0,2023-08-30T06:20:51,2023-08-30T19:31:54,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4.8,4.4,-0.5,1.9,-2.2,60.9,0.0,0,0.0,0.0,0.0,37.1,16.3,287.6,1020.6,43.2,16.0,50.8,4.4,3,10.0,2023-01-07T07:20:12,2023-01-07T16:44:38,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,5.6,7.8,0.4,4.2,3.5,86.0,0.102,100,33.33,0.0,0.1,16.6,14.4,55.5,1031.4,99.6,11.7,22.2,2.1,1,10.0,2024-01-24T07:13:12,2024-01-24T17:03:22,0.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,9.3,12.3,2.7,6.4,2.7,65.3,0.757,100,16.67,0.0,0.0,84.4,37.1,262.0,993.0,94.2,15.4,38.6,3.3,3,10.0,2024-01-10T07:19:46,2024-01-10T16:47:26,0.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,4.3,5.0,-0.7,2.1,-3.2,58.6,0.0,0,0.0,0.0,0.1,43.7,17.9,9.5,1016.1,74.1,16.0,67.3,5.7,5,10.0,2023-12-06T07:05:30,2023-12-06T16:28:28,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17.1,22.7,27.6,17.1,22.5,7.3,37.6,0.0,0,0.0,0.0,0.0,66.6,14.4,268.0,1020.6,0.6,15.9,336.0,29.1,10,10.0,2024-06-01T05:26:57,2024-06-01T20:21:30,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.6,23.1,30.0,20.6,23.3,19.1,79.1,2.506,100,12.5,0.0,0.0,77.8,19.4,248.6,1015.9,36.9,15.7,193.0,16.5,9,10.0,2022-07-08T05:32:45,2022-07-08T20:29:19,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.7,25.9,33.9,20.7,26.6,17.9,63.1,0.0,0,0.0,0.0,0.0,26.1,14.8,247.5,1014.3,6.4,16.0,252.1,21.7,9,10.0,2023-09-03T06:24:45,2023-09-03T19:25:28,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.8,24.8,29.5,20.8,24.6,14.3,53.9,0.0,0,0.0,0.0,0.0,79.6,12.9,265.1,1013.1,57.2,16.0,276.4,23.8,10,10.0,2024-06-03T05:26:11,2024-06-03T20:22:53,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,4.4,6.1,-0.5,2.3,-3.1,59.2,0.0,0,0.0,0.0,0.0,14.8,16.1,46.9,1032.2,72.4,16.0,37.5,3.1,2,10.0,2023-12-23T07:17:34,2023-12-23T16:32:41,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.2,0.9,1.9,-7.3,-2.6,-7.3,54.9,0.0,0,0.0,0.0,0.8,41.6,20.0,238.5,1018.6,19.4,15.8,135.7,11.7,6,10.0,2024-02-15T06:50:34,2024-02-15T17:30:25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,23.6,27.6,20.0,23.5,14.5,59.5,0.0,0,0.0,0.0,0.0,65.2,21.9,267.7,1002.5,51.1,15.7,263.0,22.8,10,10.0,2024-06-07T05:25:04,2024-06-07T20:25:24,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.8,23.8,25.7,22.8,23.8,20.4,81.5,0.0,0,0.0,0.0,0.0,31.7,19.6,91.5,1013.9,97.5,15.8,136.3,11.8,9,30.0,2023-08-17T06:08:06,2023-08-17T19:51:33,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,11.2,15.7,6.7,10.8,0.5,48.3,0.0,0,0.0,0.0,0.0,59.0,27.5,193.2,1020.1,4.3,15.8,294.7,25.4,9,10.0,2024-04-23T06:04:41,2024-04-23T19:44:33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,5.5,5.0,1.0,3.6,-2.7,55.8,0.0,0,0.0,0.0,0.0,38.9,18.2,268.3,1014.8,96.7,16.0,31.9,2.6,2,10.0,2023-12-31T07:20:02,2023-12-31T16:38:09,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6,4.6,4.3,-1.4,1.6,0.9,78.0,5.353,100,41.67,0.0,0.0,44.9,30.1,59.0,1024.8,74.1,14.1,17.4,1.5,1,10.0,2022-12-22T07:17:12,2022-12-22T16:32:16,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.4,26.3,34.4,23.4,27.3,21.2,74.5,0.0,0,0.0,0.0,0.0,62.4,22.4,185.3,1014.3,30.5,15.8,276.0,23.9,9,30.0,2024-07-30T05:51:23,2024-07-30T20:13:03,0.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,12.1,16.6,6.5,11.8,1.1,48.8,0.0,0,0.0,0.0,0.0,27.7,14.5,291.0,1017.4,35.0,16.0,248.2,21.6,10,10.0,2023-04-24T06:04:20,2023-04-24T19:44:47,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.8,27.3,30.7,22.8,27.0,14.5,47.4,0.0,0,0.0,0.0,0.0,28.4,13.0,253.2,1016.4,12.2,16.0,278.3,24.3,9,10.0,2022-08-25T06:16:11,2022-08-25T19:39:20,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.9,11.7,13.9,6.2,11.6,9.4,85.8,0.364,100,58.33,0.0,0.0,76.0,32.8,234.4,1005.6,97.9,13.8,27.6,2.4,2,10.0,2024-02-28T06:32:09,2024-02-28T17:45:45,0.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,12.2,17.8,6.0,11.9,1.9,50.0,0.23,100,4.17,0.0,0.0,79.6,21.6,246.2,1017.4,10.9,16.0,100.5,8.5,5,10.0,2023-02-15T06:50:14,2023-02-15T17:30:42,0.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,15.9,21.8,8.4,15.8,-0.9,34.3,0.0,0,0.0,0.0,0.0,46.4,27.3,262.0,1020.2,1.2,16.0,237.3,20.5,9,10.0,2023-04-11T06:23:47,2023-04-11T19:31:10,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,6.8,7.8,1.0,3.7,-4.2,46.7,0.019,100,8.33,0.0,0.0,41.8,28.5,55.6,1023.6,40.4,15.9,113.5,9.7,7,10.0,2022-03-23T06:54:19,2022-03-23T19:11:27,0.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,13.1,18.6,8.2,12.9,4.5,56.5,0.0,0,0.0,0.0,0.0,60.9,14.4,310.9,1019.7,6.8,16.0,166.8,14.4,7,10.0,2023-10-23T07:15:47,2023-10-23T18:04:23,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.2,29.6,39.4,26.2,32.4,21.8,64.5,3.958,100,12.5,0.0,0.0,64.5,22.4,258.1,1005.1,14.3,15.6,240.9,20.8,9,100.0,2022-07-21T05:42:44,2022-07-21T20:21:47,0.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,8.6,7.2,4.3,5.4,6.0,83.9,0.029,100,12.5,0.0,0.0,47.1,31.6,40.0,1018.6,98.0,11.5,47.8,4.2,2,10.0,2024-04-18T06:11:55,2024-04-18T19:39:18,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.6,24.3,27.5,20.6,24.2,13.2,50.9,0.46,100,8.33,0.0,0.0,92.5,16.2,235.2,1015.0,23.7,15.9,267.7,23.1,10,30.0,2023-07-31T05:51:35,2023-07-31T20:12:47,0.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.1,21.5,28.1,17.1,21.6,15.3,68.5,0.0,0,0.0,0.0,0.0,81.4,10.8,275.8,1021.7,0.3,15.3,206.2,17.8,7,10.0,2023-10-03T06:54:21,2023-10-03T18:35:15,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,4.2,5.0,-1.9,1.3,-5.2,51.4,0.0,0,0.0,0.0,0.0,35.3,18.9,11.3,1025.1,2.7,16.0,101.7,8.8,5,10.0,2022-12-09T07:08:24,2022-12-09T16:28:25,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.3,20.5,21.6,19.3,20.5,18.6,88.6,0.487,100,50.0,0.0,0.0,42.5,25.8,44.6,1018.2,100.0,11.0,34.4,3.0,1,10.0,2024-08-08T06:00:02,2024-08-08T20:02:37,0.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2,2.4,4.6,-4.1,-0.1,-7.9,47.7,0.0,0,0.0,0.0,0.0,53.6,14.8,210.1,1028.0,41.5,15.9,194.6,16.8,8,10.0,2024-03-22T06:55:09,2024-03-22T19:10:58,0.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.2,29.8,35.6,26.2,31.1,19.0,53.8,0.051,100,4.17,0.0,0.0,64.8,20.6,253.6,1011.0,12.4,15.8,268.4,23.0,10,30.0,2022-07-22T05:43:36,2022-07-22T20:20:59,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,9.8,12.3,5.8,8.8,8.5,92.0,0.377,100,50.0,0.0,1.7,35.3,17.8,275.5,1021.2,100.0,9.0,34.3,2.9,2,10.0,2024-01-25T07:12:29,2024-01-25T17:04:35,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.1,13.8,16.6,11.1,13.8,6.9,63.9,0.0,0,0.0,0.0,0.0,38.9,28.5,265.2,1005.0,33.6,16.0,135.8,11.6,8,10.0,2023-10-08T06:59:31,2023-10-08T18:27:07,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.7,14.8,19.2,11.7,14.8,7.6,66.4,8.555,100,25.0,0.0,0.0,46.4,14.4,326.8,1011.8,46.3,14.5,127.5,11.1,6,10.0,2022-10-14T07:06:08,2022-10-14T18:17:17,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.1,23.5,26.5,21.1,23.5,20.7,84.2,1.544,100,29.17,0.0,0.0,47.9,12.7,42.0,1019.0,54.9,14.4,116.2,9.8,7,30.0,2023-09-10T06:31:34,2023-09-10T19:13:55,0.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2,1.2,1.3,-7.2,-3.8,-8.2,50.9,0.0,0,0.0,0.0,0.0,68.4,35.3,353.7,1015.3,42.4,16.0,111.7,9.7,5,10.0,2023-01-15T07:18:07,2023-01-15T16:53:06,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.6,18.2,21.7,15.6,18.2,11.6,66.5,0.005,100,4.17,0.0,0.0,38.6,27.3,36.0,1013.9,89.7,15.8,186.6,16.0,7,10.0,2024-05-17T05:36:42,2024-05-17T20:08:53,0.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,10.9,12.1,5.6,10.4,2.9,58.9,0.0,0,0.0,0.0,0.0,56.6,20.1,263.8,1019.6,39.1,16.0,24.8,2.2,1,10.0,2023-11-10T06:36:44,2023-11-10T16:42:41,0.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,8.2,11.7,2.6,7.2,0.4,58.4,0.0,0,0.0,0.0,0.0,29.5,10.8,104.7,1027.2,10.8,16.0,107.5,9.2,5,10.0,2022-11-24T06:53:19,2022-11-24T16:31:56,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.2,23.3,27.5,19.2,23.2,13.3,55.5,0.0,0,0.0,0.0,0.0,35.3,23.3,64.4,1015.9,21.6,16.0,281.8,24.1,9,10.0,2022-08-16T06:07:20,2022-08-16T19:52:36,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,7.9,15.6,-1.1,6.0,-2.6,48.6,0.0,0,0.0,0.0,0.0,73.0,20.1,256.7,1028.7,0.7,16.0,102.3,8.8,5,10.0,2023-12-15T07:12:55,2023-12-15T16:29:22,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.4,24.9,30.0,19.4,24.8,14.5,53.7,0.0,0,0.0,0.0,0.0,29.5,14.1,250.8,1018.9,1.1,16.0,0.0,0.0,0,10.0,2023-08-20T06:11:03,2023-08-20T19:47:14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.7,23.1,25.7,21.7,23.1,20.8,86.9,0.425,100,25.0,0.0,0.0,64.8,15.9,214.8,1012.2,81.5,14.4,0.0,0.0,0,10.0,2023-08-25T06:15:57,2023-08-25T19:39:43,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.4,21.5,26.2,17.4,21.5,12.4,59.4,0.0,0,0.0,0.0,0.0,31.7,15.2,46.5,1017.7,5.8,16.0,240.9,20.6,8,10.0,2022-09-09T06:30:49,2022-09-09T19:15:10,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4,0.9,0.2,-5.3,-2.8,-3.2,75.0,0.52,100,8.33,1.4,0.0,37.1,16.9,5.6,1021.3,70.3,14.4,62.3,5.4,4,10.0,2022-12-12T07:10:52,2022-12-12T16:28:45,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5,1.4,1.5,-4.4,-2.2,-7.3,53.0,0.0,0,0.0,0.0,0.0,37.1,17.0,317.8,1028.7,9.9,16.0,101.5,8.7,5,10.0,2022-12-20T07:16:11,2022-12-20T16:31:17,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,27.8,32.8,24.0,27.9,17.7,56.4,0.154,100,4.17,0.0,0.0,79.6,18.0,259.7,1011.1,7.2,15.9,278.5,24.0,10,60.0,2022-07-13T05:36:16,2022-07-13T20:27:04,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3,27.4,33.8,24.3,28.1,20.0,65.9,0.133,100,12.5,0.0,0.0,74.2,20.4,246.5,1013.3,41.0,15.7,307.1,26.6,10,10.0,2024-07-11T05:35:12,2024-07-11T20:27:51,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,6.7,7.9,2.9,5.7,3.9,82.8,0.103,100,20.83,0.0,0.0,20.5,12.8,331.7,999.9,71.9,14.3,45.6,4.0,2,10.0,2024-02-23T06:39:33,2024-02-23T17:39:57,0.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,9.5,13.9,3.7,8.6,-2.7,44.3,0.033,100,8.33,0.0,0.0,80.7,30.8,271.9,1006.0,38.0,16.0,227.6,19.7,8,10.0,2023-03-18T07:03:01,2023-03-18T19:05:53,0.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,10.4,15.9,3.4,9.4,3.6,64.0,0.862,100,12.5,0.0,0.0,51.3,29.5,317.6,1011.9,79.2,15.9,69.4,6.0,5,10.0,2022-11-13T06:40:34,2022-11-13T16:39:39,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,12.3,17.4,6.5,11.8,2.4,51.9,0.0,0,0.0,0.0,0.0,18.4,18.0,63.9,1022.3,18.3,15.9,247.6,21.3,9,10.0,2023-04-20T06:10:05,2023-04-20T19:40:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.8,21.4,25.5,17.8,21.4,10.6,51.1,0.0,0,0.0,0.0,0.0,47.9,21.5,56.5,1024.3,0.3,15.9,83.0,7.2,8,10.0,2023-09-01T06:22:48,2023-09-01T19:28:42,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.1,25.9,30.2,20.1,25.8,16.0,56.2,0.0,0,0.0,0.0,0.0,62.4,17.9,13.3,1017.3,12.2,15.8,252.5,22.1,9,30.0,2024-08-14T06:05:54,2024-08-14T19:54:42,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.3,20.9,24.2,18.3,20.9,11.5,56.2,0.0,0,0.0,0.0,0.0,60.8,23.7,78.2,1023.2,3.0,16.0,347.4,30.1,10,10.0,2024-06-16T05:24:27,2024-06-16T20:29:33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.4,24.2,28.0,19.4,23.8,12.1,52.4,0.0,0,0.0,0.0,0.0,81.4,14.6,247.0,1010.5,0.7,16.0,333.1,28.9,10,10.0,2024-05-24T05:31:17,2024-05-24T20:15:11,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.7,25.4,31.5,22.7,26.0,18.6,66.2,0.507,100,16.67,0.0,0.0,38.9,18.0,106.6,1012.0,26.5,15.6,0.0,0.0,0,30.0,2023-08-12T06:03:11,2023-08-12T19:58:25,0.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,6.6,10.5,-0.9,4.5,1.9,73.6,0.37,100,29.17,0.0,0.0,64.2,40.8,25.4,995.7,96.2,14.5,157.0,13.7,9,10.0,2024-04-04T06:33:45,2024-04-04T19:24:38,0.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,5.6,6.8,1.3,4.1,-1.0,62.9,0.0,0,0.0,0.0,0.3,68.4,18.1,16.5,1012.5,46.6,16.0,114.4,10.0,6,10.0,2024-02-12T06:54:22,2024-02-12T17:26:46,0.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.1,28.7,37.1,25.1,30.4,20.8,63.3,0.0,0,0.0,0.0,0.0,68.4,17.9,208.9,1009.5,1.9,15.7,232.1,20.1,8,60.0,2023-09-07T06:28:39,2023-09-07T19:18:54,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,7.4,11.1,0.0,5.2,-0.1,60.2,0.0,0,0.0,0.0,0.0,37.1,23.9,59.0,1023.3,90.3,16.0,161.3,13.9,7,10.0,2024-03-26T06:48:31,2024-03-26T19:15:11,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,20.2,26.1,15.0,20.2,10.6,55.4,0.23,100,4.17,0.0,0.0,68.4,11.2,300.3,1008.7,36.5,15.7,282.0,24.4,10,10.0,2023-06-10T05:24:39,2023-06-10T20:26:37,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.8,28.1,39.3,23.8,30.3,22.0,70.6,0.212,100,4.17,0.0,0.0,72.0,19.7,239.7,1011.5,26.5,15.4,249.7,21.7,9,60.0,2024-07-15T05:38:14,2024-07-15T20:25:39,0.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.7,23.6,27.6,20.7,23.7,16.3,64.2,0.23,100,4.17,0.0,0.0,88.1,21.8,192.7,1017.3,22.1,14.3,256.9,22.3,8,10.0,2023-07-01T05:28:36,2023-07-01T20:31:07,0.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.3,8.6,-2.7,2.2,-5.0,52.0,0.0,0,0.0,0.0,0.0,63.7,12.7,28.2,1015.9,0.2,16.0,146.4,12.6,6,10.0,2024-02-04T07:03:30,2024-02-04T17:16:55,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1,1.0,1.0,-4.0,-2.4,-9.3,46.3,0.0,0,0.0,0.0,0.0,46.4,20.0,31.2,1030.6,57.3,16.0,70.0,6.1,3,10.0,2022-02-24T06:37:23,2022-02-24T17:41:40,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.8,25.7,29.3,21.8,25.6,15.3,53.6,0.0,0,0.0,0.0,0.0,31.7,20.5,115.2,1020.5,24.6,16.0,259.4,22.4,9,10.0,2022-07-31T05:51:48,2022-07-31T20:12:31,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.1,13.7,16.1,11.1,13.7,11.1,85.0,0.672,100,25.0,0.0,0.0,52.7,15.8,1.7,1010.5,97.9,13.6,41.5,3.7,3,10.0,2023-10-30T07:23:47,2023-10-30T17:55:03,0.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,14.7,21.6,6.5,14.1,-3.3,29.5,0.0,0,0.0,0.0,0.0,51.6,34.8,41.5,1023.2,3.1,16.0,322.9,27.9,10,10.0,2022-05-09T05:45:06,2022-05-09T20:00:31,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
